Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
64812,"Power Depot Group A, LLC",65544,N. Mary Francis,TX,Ector,NMF4,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65544,N. Mary Francis,TX,Ector,NMF5,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65544,N. Mary Francis,TX,Ector,NMF6,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65544,N. Mary Francis,TX,Ector,NMF7,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65544,N. Mary Francis,TX,Ector,NMF8,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65544,N. Mary Francis,TX,Ector,NMF9,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65573,Ridge Rd,TX,Hidalgo,RR1,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65573,Ridge Rd,TX,Hidalgo,RR10,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65573,Ridge Rd,TX,Hidalgo,RR11,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65573,Ridge Rd,TX,Hidalgo,RR12,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65573,Ridge Rd,TX,Hidalgo,RR13,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65573,Ridge Rd,TX,Hidalgo,RR14,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65573,Ridge Rd,TX,Hidalgo,RR15,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65573,Ridge Rd,TX,Hidalgo,RR2,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65573,Ridge Rd,TX,Hidalgo,RR3,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65573,Ridge Rd,TX,Hidalgo,RR4,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65573,Ridge Rd,TX,Hidalgo,RR5,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65573,Ridge Rd,TX,Hidalgo,RR6,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65573,Ridge Rd,TX,Hidalgo,RR7,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65573,Ridge Rd,TX,Hidalgo,RR8,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65573,Ridge Rd,TX,Hidalgo,RR9,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,8,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65574,Santa Rosa,TX,Cameron,SR1,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,10,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65574,Santa Rosa,TX,Cameron,SR10,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,10,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65574,Santa Rosa,TX,Cameron,SR11,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,10,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65574,Santa Rosa,TX,Cameron,SR12,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,10,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65574,Santa Rosa,TX,Cameron,SR13,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,10,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65574,Santa Rosa,TX,Cameron,SR14,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,10,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65574,Santa Rosa,TX,Cameron,SR15,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,10,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65574,Santa Rosa,TX,Cameron,SR2,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,10,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65574,Santa Rosa,TX,Cameron,SR3,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,10,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65574,Santa Rosa,TX,Cameron,SR4,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,10,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65574,Santa Rosa,TX,Cameron,SR5,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,10,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65574,Santa Rosa,TX,Cameron,SR6,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,10,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65574,Santa Rosa,TX,Cameron,SR7,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,10,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65574,Santa Rosa,TX,Cameron,SR8,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,10,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65574,Santa Rosa,TX,Cameron,SR9,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,10,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65575,Southwick,TX,Harris,SW1,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,11,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65575,Southwick,TX,Harris,SW10,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,11,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65575,Southwick,TX,Harris,SW11,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,11,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65575,Southwick,TX,Harris,SW12,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,11,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65575,Southwick,TX,Harris,SW13,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,11,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65575,Southwick,TX,Harris,SW14,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,11,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65575,Southwick,TX,Harris,SW15,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,11,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65575,Southwick,TX,Harris,SW2,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,11,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65575,Southwick,TX,Harris,SW3,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,11,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65575,Southwick,TX,Harris,SW4,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,11,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65575,Southwick,TX,Harris,SW5,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,11,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65575,Southwick,TX,Harris,SW6,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,11,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65575,Southwick,TX,Harris,SW7,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,11,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65575,Southwick,TX,Harris,SW8,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,11,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65575,Southwick,TX,Harris,SW9,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,11,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65576,Stonegate,TX,Fort Bend,STG1,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65576,Stonegate,TX,Fort Bend,STG10,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65576,Stonegate,TX,Fort Bend,STG11,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65576,Stonegate,TX,Fort Bend,STG12,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65576,Stonegate,TX,Fort Bend,STG13,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65576,Stonegate,TX,Fort Bend,STG14,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65576,Stonegate,TX,Fort Bend,STG15,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65576,Stonegate,TX,Fort Bend,STG2,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65576,Stonegate,TX,Fort Bend,STG3,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65576,Stonegate,TX,Fort Bend,STG4,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65576,Stonegate,TX,Fort Bend,STG5,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65576,Stonegate,TX,Fort Bend,STG6,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65576,Stonegate,TX,Fort Bend,STG7,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65576,Stonegate,TX,Fort Bend,STG8,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65576,Stonegate,TX,Fort Bend,STG9,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65578,Tumbleweed,TX,Andrews,TWD1,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65578,Tumbleweed,TX,Andrews,TWD10,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65578,Tumbleweed,TX,Andrews,TWD11,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65578,Tumbleweed,TX,Andrews,TWD12,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65578,Tumbleweed,TX,Andrews,TWD13,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65578,Tumbleweed,TX,Andrews,TWD14,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65578,Tumbleweed,TX,Andrews,TWD15,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65578,Tumbleweed,TX,Andrews,TWD2,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65578,Tumbleweed,TX,Andrews,TWD3,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65578,Tumbleweed,TX,Andrews,TWD4,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65578,Tumbleweed,TX,Andrews,TWD5,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65578,Tumbleweed,TX,Andrews,TWD6,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
64812,"Power Depot Group A, LLC",65578,Tumbleweed,TX,Andrews,TWD7,Petroleum Liquids,IC,,S,X,X,,,0.6,0.8,0.5,0.6,0.1,N, , ,OP,X,7,2013, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
